YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-09,WEEKDAY,16,TRAIN,PE1,3023,4358
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,PE1,1927,1943
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NS23,29960,24524
2023-09,WEEKDAY,18,TRAIN,NS23,85496,80849
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,TE19,1367,1852
2023-09,WEEKDAY,11,TRAIN,TE19,7240,6592
2023-09,WEEKDAY,19,TRAIN,SE2,3703,14466
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,SE2,1805,3445
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NS15,1018,356
2023-09,WEEKDAY,5,TRAIN,NS15,4061,2477
2023-09,WEEKDAY,12,TRAIN,BP10,3017,2674
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1803,1507
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NE10,9246,5980
2023-09,WEEKDAY,10,TRAIN,NE10,15327,10209
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,387,1938
2023-09,WEEKDAY,6,TRAIN,CC4/DT15,714,9380
2023-09,WEEKDAY,7,TRAIN,EW24/NS1,64327,177509
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW24/NS1,14336,20863
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,DT17,2931,2555
2023-09,WEEKDAY,20,TRAIN,DT17,26201,5005
2023-09,WEEKDAY,6,TRAIN,CC6,1115,3256
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CC6,349,3020
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,CC8,348,26
2023-09,WEEKDAY,5,TRAIN,CC8,1363,141
2023-09,WEEKDAY,9,TRAIN,CC23,3767,98259
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,CC23,1040,3108
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,NS18,6527,6338
2023-09,WEEKDAY,15,TRAIN,NS18,11119,11523
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW32,2206,1307
2023-09,WEEKDAY,14,TRAIN,EW32,2389,1793
2023-09,WEEKDAY,0,TRAIN,SW3,9,309
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,SW3,6,201
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3/TE17,13510,12402
2023-09,WEEKDAY,18,TRAIN,EW16/NE3/TE17,117087,37993
2023-09,WEEKDAY,5,TRAIN,NS7,35276,2968
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NS7,8325,1795
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,DT23,1187,1276
2023-09,WEEKDAY,22,TRAIN,DT23,3232,2305
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,TE1,2350,510
2023-09,WEEKDAY,6,TRAIN,TE1,8512,2350
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1603,2162
2023-09,WEEKDAY,18,TRAIN,SW6,4406,8934
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,34266,43800
2023-09,WEEKDAY,14,TRAIN,NS25/EW13,45965,43786
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,PE2,2094,432
2023-09,WEEKDAY,7,TRAIN,PE2,17938,6941
2023-09,WEEKDAY,19,TRAIN,EW4,16919,34194
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,EW4,6616,10084
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,CC6,6036,7119
2023-09,WEEKDAY,10,TRAIN,CC6,4106,7044
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,NS12,9837,4828
2023-09,WEEKDAY,11,TRAIN,NS12,12179,5928
2023-09,WEEKDAY,9,TRAIN,CG1/DT35,3797,56706
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1611,4361
2023-09,WEEKDAY,21,TRAIN,EW30,2187,1028
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,EW30,406,1285
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,CC24,6419,3149
2023-09,WEEKDAY,16,TRAIN,CC24,47229,10447
2023-09,WEEKDAY,15,TRAIN,PE1,2954,3718
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,PE1,1884,1821
2023-09,WEEKDAY,6,TRAIN,EW32,3047,8714
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW32,1641,1981
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,PW7,1303,1921
2023-09,WEEKDAY,19,TRAIN,PW7,3938,6566
2023-09,WEEKDAY,17,TRAIN,SW2,5050,6653
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,SW2,2959,2433
2023-09,WEEKDAY,22,TRAIN,CC4/DT15,28616,3338
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,CC4/DT15,21177,2192
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW5,17031,9079
2023-09,WEEKDAY,8,TRAIN,EW5,89973,35362
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NE13,14641,11939
2023-09,WEEKDAY,14,TRAIN,NE13,18878,20009
2023-09,WEEKDAY,10,TRAIN,BP4,2347,2199
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,BP4,1127,430
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,EW3,9916,11258
2023-09,WEEKDAY,17,TRAIN,EW3,26154,28379
2023-09,WEEKDAY,11,TRAIN,SW4,2051,1099
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,SW4,1527,824
2023-09,WEEKDAY,20,TRAIN,DT34,4176,6904
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,DT34,1285,2467
2023-09,WEEKDAY,16,TRAIN,PW7,2877,3329
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,PW7,1521,1726
2023-09,WEEKDAY,12,TRAIN,PE1,3682,2708
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,PE1,2431,1673
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NE8,27777,37894
2023-09,WEEKDAY,18,TRAIN,NE8,46504,69720
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,DT10/TE11,4257,3251
2023-09,WEEKDAY,13,TRAIN,DT10/TE11,10540,5480
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,15105,19407
2023-09,WEEKDAY,20,TRAIN,NS17/CC15,34132,46754
2023-09,WEEKDAY,14,TRAIN,CC3,7805,7171
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,CC3,6491,7237
2023-09,WEEKDAY,14,TRAIN,EW31,1853,769
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1409,548
2023-09,WEEKDAY,0,TRAIN,NE11,41,382
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,NE11,40,295
2023-09,WEEKDAY,18,TRAIN,CC24,107432,18724
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,CC24,5970,3977
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,DT24,2629,1315
2023-09,WEEKDAY,7,TRAIN,DT24,14520,7662
2023-09,WEEKDAY,0,TRAIN,EW32,2,294
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW32,0,370
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,CC10/DT26,6278,7230
2023-09,WEEKDAY,19,TRAIN,CC10/DT26,24132,24383
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,DT6,4327,3154
2023-09,WEEKDAY,17,TRAIN,DT6,17395,10651
2023-09,WEEKDAY,14,TRAIN,CC14,5597,7710
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,CC14,3342,3588
2023-09,WEEKDAY,10,TRAIN,NS23,12234,40895
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NS23,6313,21007
2023-09,WEEKDAY,21,TRAIN,EW9,16186,29640
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,EW9,9855,14034
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NE10,3735,8267
2023-09,WEEKDAY,21,TRAIN,NE10,8364,17017
2023-09,WEEKDAY,16,TRAIN,DT10/TE11,8991,7345
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,DT10/TE11,4046,3590
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,EW3,10413,5169
2023-09,WEEKDAY,10,TRAIN,EW3,16966,10321
2023-09,WEEKDAY,23,TRAIN,EW26,2689,19624
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW26,1830,11147
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,DT27,3598,2660
2023-09,WEEKDAY,9,TRAIN,DT27,10310,15426
2023-09,WEEKDAY,6,TRAIN,NE11,7803,7359
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NE11,1245,1078
2023-09,WEEKDAY,10,TRAIN,DT33,19370,4153
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,DT33,10192,2840
2023-09,WEEKDAY,19,TRAIN,DT7,5951,8802
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,DT7,2275,2714
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW5,19271,16843
2023-09,WEEKDAY,14,TRAIN,EW5,27596,26823
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,PE4,975,994
2023-09,WEEKDAY,14,TRAIN,PE4,1352,1889
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,BP12,1736,779
2023-09,WEEKDAY,12,TRAIN,BP12,3063,1308
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,DT24,2179,2204
2023-09,WEEKDAY,16,TRAIN,DT24,4448,4974
2023-09,WEEKDAY,21,TRAIN,EW33,2104,2744
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,EW33,1299,2017
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,29055,18560
2023-09,WEEKDAY,9,TRAIN,NE12/CC13,83256,32532
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,SW2,830,2060
2023-09,WEEKDAY,21,TRAIN,SW2,1818,4322
2023-09,WEEKDAY,14,TRAIN,NE11,12013,12941
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NE11,7590,7584
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,TE15,5303,5478
2023-09,WEEKDAY,17,TRAIN,TE15,11444,11117
2023-09,WEEKDAY,5,TRAIN,EW28,16541,946
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,EW28,3796,228
2023-09,WEEKDAY,9,TRAIN,BP7,1308,736
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,BP7,402,372
2023-09,WEEKDAY,15,TRAIN,EW30,3174,568
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,EW30,1596,603
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS18,7012,6311
2023-09,WEEKDAY,14,TRAIN,NS18,13434,10987
2023-09,WEEKDAY,14,TRAIN,CG1/DT35,11113,10804
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,6227,6836
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,SW6,2499,1479
2023-09,WEEKDAY,12,TRAIN,SW6,3880,2297
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,CC8,929,2534
2023-09,WEEKDAY,23,TRAIN,CC8,1560,3907
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,DT24,2213,2283
2023-09,WEEKDAY,15,TRAIN,DT24,3773,3753
2023-09,WEEKDAY,9,TRAIN,DT5,18606,12622
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,DT5,8097,7753
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,PE7,1032,453
2023-09,WEEKDAY,6,TRAIN,PE7,7716,2193
2023-09,WEEKDAY,7,TRAIN,EW17,50830,25820
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW17,7503,4725
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,DT13,2058,2168
2023-09,WEEKDAY,23,TRAIN,DT13,3917,3307
2023-09,WEEKDAY,5,TRAIN,BP13,1574,159
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,BP13,332,41
2023-09,WEEKDAY,15,TRAIN,PE7,2866,4295
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,PE7,2168,2325
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,PE6,4774,3158
2023-09,WEEKDAY,10,TRAIN,PE6,7475,5312
2023-09,WEEKDAY,10,TRAIN,TE14/NS22,25428,87231
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,TE14/NS22,18601,61794
2023-09,WEEKDAY,19,TRAIN,BP5,2379,3629
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,BP5,783,999
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,SW1,1258,1257
2023-09,WEEKDAY,18,TRAIN,SW1,6435,3913
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW22,3206,1830
2023-09,WEEKDAY,11,TRAIN,EW22,7204,5874
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,BP7,141,549
2023-09,WEEKDAY,21,TRAIN,BP7,341,1570
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,TE12,2211,1346
2023-09,WEEKDAY,16,TRAIN,TE12,7225,2828
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,CC2,4096,2588
2023-09,WEEKDAY,18,TRAIN,CC2,25285,9750
2023-09,WEEKDAY,23,TRAIN,EW15,13703,3006
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW15,5141,2589
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,TE19,20,68
2023-09,WEEKDAY,0,TRAIN,TE19,36,35
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,DT22,4023,6894
2023-09,WEEKDAY,11,TRAIN,DT22,6819,8075
2023-09,WEEKDAY,23,TRAIN,NS23,15634,4404
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS23,8204,4010
2023-09,WEEKDAY,17,TRAIN,BP6/DT1,42922,67493
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,22442,24734
2023-09,WEEKDAY,15,TRAIN,DT10/TE11,9979,6307
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,DT10/TE11,3683,3157
2023-09,WEEKDAY,19,TRAIN,CG1/DT35,43446,10918
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,8362,6385
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,PW1,1177,398
2023-09,WEEKDAY,20,TRAIN,PW1,2162,712
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,28501,28908
2023-09,WEEKDAY,10,TRAIN,NS21/DT11,45841,47618
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW27,2673,14370
2023-09,WEEKDAY,23,TRAIN,EW27,5178,23266
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NS10,16487,4022
2023-09,WEEKDAY,6,TRAIN,NS10,93205,19781
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NE1/CC29,758,47
2023-09,WEEKDAY,5,TRAIN,NE1/CC29,1739,212
2023-09,WEEKDAY,17,TRAIN,SE4,3554,5667
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1777,1948
2023-09,WEEKDAY,6,TRAIN,CC2,356,2078
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CC2,136,416
2023-09,WEEKDAY,8,TRAIN,EW29,8938,70882
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW29,3925,7489
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,DT7,1260,1829
2023-09,WEEKDAY,21,TRAIN,DT7,2656,4009
2023-09,WEEKDAY,13,TRAIN,EW26,25439,17506
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,EW26,18141,12790
2023-09,WEEKDAY,19,TRAIN,CC14,7144,14955
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,CC14,2688,4064
2023-09,WEEKDAY,14,TRAIN,SW6,3269,3784
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,SW6,1907,1741
2023-09,WEEKDAY,15,TRAIN,EW29,11044,4162
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,EW29,7072,4419
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NE10,210,92
2023-09,WEEKDAY,5,TRAIN,NE10,1561,486
2023-09,WEEKDAY,18,TRAIN,CE1/DT16,63690,54031
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,33094,34913
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,NE5,8500,6944
2023-09,WEEKDAY,20,TRAIN,NE5,22524,10850
2023-09,WEEKDAY,21,TRAIN,NE8,37735,27054
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NE8,31753,13598
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2/TE20,1130,1923
2023-09,WEEKDAY,10,TRAIN,NS27/CE2/TE20,1808,6851
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3904,2413
2023-09,WEEKDAY,11,TRAIN,CC16,8772,3688
2023-09,WEEKDAY,17,TRAIN,EW17,37845,43669
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,EW17,13913,15580
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,DT25,1744,1876
2023-09,WEEKDAY,14,TRAIN,DT25,3098,2659
2023-09,WEEKDAY,13,TRAIN,CC28,3733,2903
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,CC28,2557,2089
2023-09,WEEKDAY,5,TRAIN,NE9,2950,34
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NE9,484,0
2023-09,WEEKDAY,17,TRAIN,EW12/DT14,106061,72211
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,50819,44998
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,PE7,322,2358
2023-09,WEEKDAY,22,TRAIN,PE7,990,3886
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,BP9,672,1139
2023-09,WEEKDAY,19,TRAIN,BP9,1718,4437
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,DT7,2186,2488
2023-09,WEEKDAY,15,TRAIN,DT7,6750,5811
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CC3,206,1159
2023-09,WEEKDAY,6,TRAIN,CC3,207,3894
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,CC20,3104,2296
2023-09,WEEKDAY,9,TRAIN,CC20,8374,5245
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,7172,11187
2023-09,WEEKDAY,8,TRAIN,EW16/NE3/TE17,29958,120077
2023-09,WEEKDAY,11,TRAIN,EW18,14850,11271
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW18,9548,6961
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,TE7,2609,2151
2023-09,WEEKDAY,8,TRAIN,TE7,14143,14153
2023-09,WEEKDAY,5,TRAIN,CC17/TE9,1838,137
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,385,29
2023-09,WEEKDAY,12,TRAIN,BP2,2488,1586
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1980,1123
2023-09,WEEKDAY,11,TRAIN,NE17/PTC,34390,26996
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,25697,20881
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,TE15,21,352
2023-09,WEEKDAY,0,TRAIN,TE15,29,194
2023-09,WEEKDAY,21,TRAIN,NS7,18489,31538
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NS7,14542,14019
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,BP5,502,790
2023-09,WEEKDAY,21,TRAIN,BP5,1251,1961
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,TE15,1667,2495
2023-09,WEEKDAY,8,TRAIN,TE15,10777,14024
2023-09,WEEKDAY,23,TRAIN,CC19/DT9,1407,1471
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,701,869
2023-09,WEEKDAY,9,TRAIN,EW27,43229,40452
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,EW27,21178,13263
2023-09,WEEKDAY,7,TRAIN,TE15,7667,8158
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,TE15,995,1925
2023-09,WEEKDAY,8,TRAIN,EW15,16546,213606
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2739,9783
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW22,322,1534
2023-09,WEEKDAY,23,TRAIN,EW22,916,2497
2023-09,WEEKDAY,8,TRAIN,CE1/DT16,10210,38449
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4905,13348
2023-09,WEEKDAY,14,TRAIN,NS8,13385,13589
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS8,9207,7905
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,TE13,104,565
2023-09,WEEKDAY,6,TRAIN,TE13,376,2175
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,TE16,1042,2318
2023-09,WEEKDAY,23,TRAIN,TE16,1870,2943
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,DT25,637,2310
2023-09,WEEKDAY,22,TRAIN,DT25,1404,4783
2023-09,WEEKDAY,19,TRAIN,DT23,10411,6928
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1836,1845
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,CG2,5840,9592
2023-09,WEEKDAY,7,TRAIN,CG2,11867,23558
2023-09,WEEKDAY,23,TRAIN,TE6,946,7587
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,TE6,638,4189
2023-09,WEEKDAY,5,TRAIN,CC12,767,68
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,CC12,180,3
2023-09,WEEKDAY,7,TRAIN,EW16/NE3/TE17,23239,96757
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5906,12275
2023-09,WEEKDAY,16,TRAIN,NS23,41102,35411
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,NS23,29511,26502
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,TE15,831,857
2023-09,WEEKDAY,23,TRAIN,TE15,1278,1300
2023-09,WEEKDAY,5,TRAIN,PE6,1742,176
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,PE6,401,71
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,DT33,5511,9568
2023-09,WEEKDAY,19,TRAIN,DT33,12111,50428
2023-09,WEEKDAY,8,TRAIN,NS24/NE6/CC1,24810,56379
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3701,9703
2023-09,WEEKDAY,23,TRAIN,PE1,311,2418
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,PE1,194,1234
2023-09,WEEKDAY,19,TRAIN,NE1/CC29,101608,50500
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,48854,23963
2023-09,WEEKDAY,7,TRAIN,BP11,17369,2156
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1815,408
2023-09,WEEKDAY,20,TRAIN,BP4,1422,2828
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,BP4,402,1086
2023-09,WEEKDAY,7,TRAIN,CC3,868,7838
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,CC3,397,2427
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,DT13,3863,7028
2023-09,WEEKDAY,10,TRAIN,DT13,6218,16020
2023-09,WEEKDAY,7,TRAIN,SW7,9038,2443
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,SW7,996,261
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1332,5262
2023-09,WEEKDAY,21,TRAIN,DT30,2345,11453
2023-09,WEEKDAY,15,TRAIN,NE14,23838,26554
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,NE14,15672,15617
2023-09,WEEKDAY,17,TRAIN,NE1/CC29,100836,54718
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,45727,38291
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,8252,5820
2023-09,WEEKDAY,21,TRAIN,EW21/CC22,27863,13054
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS8,2998,5165
2023-09,WEEKDAY,23,TRAIN,NS8,3707,9882
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,280
2023-09,WEEKDAY,0,TRAIN,EW33,0,217
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,NS16,24426,23533
2023-09,WEEKDAY,13,TRAIN,NS16,38421,35131
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,SW4,1060,1260
2023-09,WEEKDAY,15,TRAIN,SW4,1351,2433
2023-09,WEEKDAY,5,TRAIN,TE19,15,2
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,TE19,11,0
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4581,2686
2023-09,WEEKDAY,12,TRAIN,DT6,7558,5538
2023-09,WEEKDAY,17,TRAIN,BP8,3076,2397
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,BP8,779,784
2023-09,WEEKDAY,9,TRAIN,TE12,3890,9166
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1287,2608
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NE13,686,158
2023-09,WEEKDAY,5,TRAIN,NE13,3903,520
2023-09,WEEKDAY,9,TRAIN,EW24/NS1,34648,83374
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,15177,26011
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2526,4504
2023-09,WEEKDAY,11,TRAIN,DT18,11393,18349
2023-09,WEEKDAY,14,TRAIN,DT21,6345,7257
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3865,4623
2023-09,WEEKDAY,6,TRAIN,NS17/CC15,33804,22434
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,5821,3631
2023-09,WEEKDAY,18,TRAIN,DT22,14083,23964
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7644,11746
2023-09,WEEKDAY,17,TRAIN,TE18,13714,7744
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,TE18,5523,5110
2023-09,WEEKDAY,19,TRAIN,EW9,25230,57728
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,EW9,13232,20139
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,605,1440
2023-09,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1355,22060
2023-09,WEEKDAY,17,TRAIN,TE1,13928,3975
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,TE1,2336,2236
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4706,1866
2023-09,WEEKDAY,11,TRAIN,DT30,7193,2677
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NS8,3221,533
2023-09,WEEKDAY,5,TRAIN,NS8,14643,2229
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW9,12838,11733
2023-09,WEEKDAY,14,TRAIN,EW9,16925,15104
2023-09,WEEKDAY,8,TRAIN,DT34,12705,12491
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1779,1629
2023-09,WEEKDAY,15,TRAIN,TE4,4018,2697
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2530,1494
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,5454,14307
